id,technology,published,updated,title,summary,authors
http://arxiv.org/abs/2404.00047v2,Neurotechnology,2024-03-25T09:43:20Z,2024-09-11T17:02:08Z,"Foundational guidelines for enhancing neurotechnology research and
  development through end-user involvement","  Neurotechnologies are increasingly becoming integrated with our everyday
lives, our bodies and our mental states. As the popularity and impact of
neurotechnology grows, so does our responsibility to ensure we understand its
particular implications on its end users, as well as broader ethical and
societal implications. Enabling end-users and stakeholders to participate in
the development of neurotechnology, from its earliest stages of conception,
will help us better navigate our design around these considerations and deliver
more impactful technologies. There are many terms and frameworks to articulate
the concept of involving end users in the technology development lifecycle, for
example: 'Public and Patient Involvement and Engagement' (PPIE), 'lived
experience' and 'co-design'. Here we utilise the PPIE framework to develop
clear guidelines for implementing a robust involvement process of current and
future end-users in neurotechnology. We present best practice guidance for
researchers and engineers who are interested in developing and conducting a PPI
strategy for their neurotechnology. We provide advice from various online
sources to orient individual teams (and funders) to carve up their own approach
to meaningful involvement. After an introduction that coveys the tangible and
conceptual benefits of user involvement, we guide the reader to develop a
general strategy towards setting up their own process. We then help the reader
map out their relevant stakeholders and provide advice on how to consider user
diversity and representation. We also provide advice on how to quantify the
outcomes of the engagement, as well as a check-list to ensure transparency and
accountability at various stages. The aim is the establishment of gold-standard
methodologies for ensuring that patient and public insights are at the
forefront of our scientific inquiry and product development.
","['Amparo Güemes', 'Tiago da Silva Costa', 'Tamar Makin']"
http://arxiv.org/abs/1903.00981v1,Neurotechnology,2019-03-03T20:20:32Z,2019-03-03T20:20:32Z,"A Separation Principle for Discrete-Time Fractional-Order Dynamical
  Systems and its Implications to Closed-loop Neurotechnology","  Closed-loop neurotechnology requires the capability to predict the state
evolution and its regulation under (possibly) partial measurements. There is
evidence that neurophysiological dynamics can be modeled by fractional-order
dynamical systems. Therefore, we propose to establish a separation principle
for discrete-time fractional-order dynamical systems, which are inherently
nonlinear and are able to capture spatiotemporal relations that exhibit
non-Markovian properties. The separation principle states that the problems of
controller and state estimator design can be done independently of each other
while ensuring proper estimation and control in closed-loop setups. Lastly, we
illustrate, as proof-of-concept, the application of the separation principle
when designing controllers and estimators for these classes of systems in the
context of neurophysiological data. In particular, we rely on real data to
derive the models used to assess and regulate the evolution of closed-loop
neurotechnologies based on electroencephalographic data.
","['Sarthak Chatterjee', 'Orlando Romero', 'Sérgio Pequito']"
http://arxiv.org/abs/2110.11475v1,Neurotechnology,2021-10-21T20:54:24Z,2021-10-21T20:54:24Z,Future of Smart Classroom in the Era of Wearable Neurotechnology,"  Interdisciplinary research among engineering, computer science, and
neuroscience to understand and utilize the human brain signals resulted in
advances and widespread applicability of wearable neurotechnology in adaptive
human-in-the-loop smart systems. Considering these advances, we envision that
future education will exploit the advances in wearable neurotechnology and move
toward more personalized smart classrooms where instructions and interactions
are tailored towards. students' individual strengths and needs. In this paper,
we discuss the future of smart classrooms and how advances in neuroscience,
machine learning, and embedded systems as key enablers will provide the
infrastructure for envisioned smart classrooms and personalized education along
with open challenges that are required to be addressed.
","['Mojtaba Taherisadr', 'Berken Utku Demirel', 'Mohammad Abdullah Al Faruque', 'Salma Elmalaki']"
http://arxiv.org/abs/2403.07945v4,Neurotechnology,2024-03-11T03:44:18Z,2025-01-26T20:27:15Z,"A Mathematical Framework for the Problem of Security for Cognition in
  Neurotechnology","  The rapid advancement in neurotechnology in recent years has created an
emerging critical intersection between neurotechnology and security.
Implantable devices, non-invasive monitoring, and non-invasive therapies all
carry with them the prospect of violating the privacy and autonomy of
individuals' cognition. A growing number of scientists and physicians have made
calls to address this issue, but applied efforts have been relatively limited.
A major barrier hampering scientific and engineering efforts to address these
security issues is the lack of a clear means of describing and analyzing
relevant problems. In this paper we develop Cognitive Neurosecurity, a
mathematical framework which enables such description and analysis by drawing
on methods and results from multiple fields. We demonstrate certain statistical
properties which have significant implications for Cognitive Neurosecurity, and
then present descriptions of the algorithmic problems faced by attackers
attempting to violate privacy and autonomy, and defenders attempting to
obstruct such attempts.
","['Bryce Allen Bagley', 'Claudia K Petritsch']"
http://arxiv.org/abs/2207.13190v1,Neurotechnology,2022-07-26T21:38:01Z,2022-07-26T21:38:01Z,How does artificial intelligence contribute to iEEG research?,"  Artificial intelligence (AI) is a fast-growing field focused on modeling and
machine implementation of various cognitive functions with an increasing number
of applications in computer vision, text processing, robotics, neurotechnology,
bio-inspired computing and others. In this chapter, we describe how AI methods
can be applied in the context of intracranial electroencephalography (iEEG)
research. IEEG data is unique as it provides extremely high-quality signals
recorded directly from brain tissue. Applying advanced AI models to these data
carries the potential to further our understanding of many fundamental
questions in neuroscience. At the same time, as an invasive technique, iEEG
lends itself well to long-term, mobile brain-computer interface applications,
particularly for communication in severely paralyzed individuals. We provide a
detailed overview of these two research directions in the application of AI
techniques to iEEG. That is, (1) the development of computational models that
target fundamental questions about the neurobiological nature of cognition
(AI-iEEG for neuroscience) and (2) applied research on monitoring and
identification of event-driven brain states for the development of clinical
brain-computer interface systems (AI-iEEG for neurotechnology). We explain key
machine learning concepts, specifics of processing and modeling iEEG data and
details of state-of-the-art iEEG-based neurotechnology and brain-computer
interfaces.
","['Julia Berezutskaya', 'Anne-Lise Saive', 'Karim Jerbi', 'Marcel van Gerven']"
http://arxiv.org/abs/1703.02365v1,Neurotechnology,2017-03-07T13:12:31Z,2017-03-07T13:12:31Z,"Scientific Outreach with Teegi, a Tangible EEG Interface to Talk about
  Neurotechnologies","  Teegi is an anthropomorphic and tangible avatar exposing a users' brain
activity in real time. It is connected to a device sensing the brain by means
of electroencephalog-raphy (EEG). Teegi moves its hands and feet and closes its
eyes along with the person being monitored. It also displays on its scalp the
associated EEG signals, thanks to a semi-spherical display made of LEDs.
Attendees can interact directly with Teegi -- e.g. move its limbs -- to
discover by themselves the underlying brain processes. Teegi can be used for
scientific outreach to introduce neurotechnologies in general and
brain-computer interfaces (BCI) in particular.
","['Jérémy Frey', 'Renaud Gervais', 'Thibault Lainé', 'Maxime Duluc', 'Hugo Germain', 'Stéphanie Fleck', 'Fabien Lotte', 'Martin Hachet']"
http://arxiv.org/abs/2405.10780v2,Neurotechnology,2024-05-13T21:37:50Z,2024-05-31T15:00:36Z,"Intelligent and Miniaturized Neural Interfaces: An Emerging Era in
  Neurotechnology","  Integrating smart algorithms on neural devices presents significant
opportunities for various brain disorders. In this paper, we review the latest
advancements in the development of three categories of intelligent neural
prostheses featuring embedded signal processing on the implantable or wearable
device. These include: 1) Neural interfaces for closed-loop symptom tracking
and responsive stimulation; 2) Neural interfaces for emerging network-related
conditions, such as psychiatric disorders; and 3) Intelligent BMI SoCs for
movement recovery following paralysis.
","['Mahsa Shoaran', 'Uisub Shin', 'MohammadAli Shaeri']"
http://arxiv.org/abs/1804.10454v2,Neurotechnology,2018-04-27T11:56:04Z,2019-01-21T11:39:50Z,"Mining within-trial oscillatory brain dynamics to address the
  variability of optimized spatial filters","  Data-driven spatial filtering algorithms optimize scores such as the contrast
between two conditions to extract oscillatory brain signal components. Most
machine learning approaches for filter estimation, however, disregard
within-trial temporal dynamics and are extremely sensitive to changes in
training data and involved hyperparameters. This leads to highly variable
solutions and impedes the selection of a suitable candidate for,
e.g.,~neurotechnological applications. Fostering component introspection, we
propose to embrace this variability by condensing the functional signatures of
a large set of oscillatory components into homogeneous clusters, each
representing specific within-trial envelope dynamics.
  The proposed method is exemplified by and evaluated on a complex hand force
task with a rich within-trial structure. Based on electroencephalography data
of 18 healthy subjects, we found that the components' distinct temporal
envelope dynamics are highly subject-specific. On average, we obtained seven
clusters per subject, which were strictly confined regarding their underlying
frequency bands. As the analysis method is not limited to a specific spatial
filtering algorithm, it could be utilized for a wide range of
neurotechnological applications, e.g., to select and monitor functionally
relevant features for brain-computer interface protocols in stroke
rehabilitation.
","['Andreas Meinel', 'Henrich Kolkhorst', 'Michael Tangermann']"
http://arxiv.org/abs/1410.7550v1,Neurotechnology,2014-10-28T08:37:01Z,2014-10-28T08:37:01Z,Learning deep dynamical models from image pixels,"  Modeling dynamical systems is important in many disciplines, e.g., control,
robotics, or neurotechnology. Commonly the state of these systems is not
directly observed, but only available through noisy and potentially
high-dimensional observations. In these cases, system identification, i.e.,
finding the measurement mapping and the transition mapping (system dynamics) in
latent space can be challenging. For linear system dynamics and measurement
mappings efficient solutions for system identification are available. However,
in practical applications, the linearity assumptions does not hold, requiring
non-linear system identification techniques. If additionally the observations
are high-dimensional (e.g., images), non-linear system identification is
inherently hard. To address the problem of non-linear system identification
from high-dimensional observations, we combine recent advances in deep learning
and system identification. In particular, we jointly learn a low-dimensional
embedding of the observation by means of deep auto-encoders and a predictive
transition model in this low-dimensional space. We demonstrate that our model
enables learning good predictive models of dynamical systems from pixel
information only.
","['Niklas Wahlström', 'Thomas B. Schön', 'Marc Peter Deisenroth']"
http://arxiv.org/abs/2106.12295v1,Neurotechnology,2021-06-23T10:24:15Z,2021-06-23T10:24:15Z,Quantum Brain Networks: a Perspective,"  We propose Quantum Brain Networks (QBraiNs) as a new interdisciplinary field
integrating knowledge and methods from neurotechnology, artificial
intelligence, and quantum computing. The objective is to develop an enhanced
connectivity between the human brain and quantum computers for a variety of
disruptive applications. We foresee the emergence of hybrid classical-quantum
networks of wetware and hardware nodes, mediated by machine learning techniques
and brain-machine interfaces. QBraiNs will harness and transform in
unprecedented ways arts, science, technologies, and entrepreneurship, in
particular activities related to medicine, Internet of humans, intelligent
devices, sensorial experience, gaming, Internet of things, crypto trading, and
business.
","['E. R. Miranda', 'S. Venkatesh', 'C. Hernani-Morales', 'L. Lamata', 'J. D. Martín-Guerrero', 'E. Solano']"
http://arxiv.org/abs/2204.02362v2,Neurotechnology,2022-04-04T12:47:07Z,2022-04-13T12:02:18Z,"Challenges and Opportunities of Edge AI for Next-Generation Implantable
  BMIs","  Neuroscience and neurotechnology are currently being revolutionized by
artificial intelligence (AI) and machine learning. AI is widely used to study
and interpret neural signals (analytical applications), assist people with
disabilities (prosthetic applications), and treat underlying neurological
symptoms (therapeutic applications). In this brief, we will review the emerging
opportunities of on-chip AI for the next-generation implantable brain-machine
interfaces (BMIs), with a focus on state-of-the-art prosthetic BMIs. Major
technological challenges for the effectiveness of AI models will be discussed.
Finally, we will present algorithmic and IC design solutions to enable a new
generation of AI-enhanced and high-channel-count BMIs.
","['MohammadAli Shaeri', 'Arshia Afzal', 'Mahsa Shoaran']"
http://arxiv.org/abs/1505.03964v1,Neurotechnology,2015-05-15T05:53:45Z,2015-05-15T05:53:45Z,"Algebraic identification of the effective connectivity of constrained
  geometric network models of neural signaling","  Cellular neural circuit and networks consisting of interconnected neurons and
glia are ulti- mately responsible for the information processing associated
with information processing in the brain. While there are major efforts aimed
at mapping the structural and (electro)physiological connectivity of brain
networks, such as the White House BRAIN Initiative aimed at the devel- opment
of neurotechnologies capable of high density neural recordings, theoretical and
compu- tational methods for analyzing and making sense of all this data seem to
be further behind. Here, we propose and provide a summary of an approach for
calculating effective connectivity from experimental observations of neuronal
network activity. The proposed method operates on network-level data, makes use
of all relevant prior knowledge, such as dynamical models of individual cells
in the network and the physical structural connectivity of the network, and is
broadly applicable to large classes of biological and non-biological networks.
","['Marius Buibas', 'Gabriel A. Silva']"
http://arxiv.org/abs/2007.11674v1,Neurotechnology,2020-07-18T18:05:14Z,2020-07-18T18:05:14Z,"Using EEG-based brain connectivity for the study of brain dynamics in
  brain-computer interfaces","  The analysis of brain connectivity aims to understand the emergence of
functional networks into the brain. This information can be used in the process
of electroencephalographic (EEG) signal analysis and classification for a
braincomputer interface (BCI). These systems provide an alternative channel of
communication and control to people with motor impairments. In this article,
four strategies for using the brain connectivity in a BCI environment as a tool
to obtain a deeper understanding of the cerebral mechanisms are proposed, with
the principal aim of developing a scheme oriented to neuro-rehabilitation of
gait in combination with different neurotechnologies and exoskeletons. This
scheme would allow improving current schemes and/or to design new control
strategies, as well as rehabilitation approaches.
",['J. A. Gaxiola-Tirado']
http://arxiv.org/abs/2101.05084v1,Neurotechnology,2020-12-10T15:32:17Z,2020-12-10T15:32:17Z,"This Face Does Not Exist ... But It Might Be Yours! Identity Leakage in
  Generative Models","  Generative adversarial networks (GANs) are able to generate high resolution
photo-realistic images of objects that ""do not exist."" These synthetic images
are rather difficult to detect as fake. However, the manner in which these
generative models are trained hints at a potential for information leakage from
the supplied training data, especially in the context of synthetic faces. This
paper presents experiments suggesting that identity information in face images
can flow from the training corpus into synthetic samples without any
adversarial actions when building or using the existing model. This raises
privacy-related questions, but also stimulates discussions of (a) the face
manifold's characteristics in the feature space and (b) how to create
generative models that do not inadvertently reveal identity information of real
subjects whose images were used for training. We used five different face
matchers (face_recognition, FaceNet, ArcFace, SphereFace and Neurotechnology
MegaMatcher) and the StyleGAN2 synthesis model, and show that this identity
leakage does exist for some, but not all methods. So, can we say that these
synthetically generated faces truly do not exist? Databases of real and
synthetically generated faces are made available with this paper to allow full
replicability of the results discussed in this work.
","['Patrick Tinsley', 'Adam Czajka', 'Patrick Flynn']"
http://arxiv.org/abs/2302.03752v1,Neurotechnology,2023-02-07T20:57:15Z,2023-02-07T20:57:15Z,"Dynamic Visualization of Gyral and Sulcal Stereoelectroencephalographic
  contacts in Humans","  Stereoelectroencephalography (SEEG) is a neurosurgical method to survey
electrophysiological activity within the brain to treat disorders such as
Epilepsy. In this stereotactic approach, leads are implanted through straight
trajectories to survey both cortical and sub-cortical activity. Visualizing the
recorded locations covering sulcal and gyral activity while staying true to the
cortical architecture is challenging due to the folded, three-dimensional
nature of the human cortex. To overcome this challenge, we developed a novel
visualization concept, allowing investigators to dynamically morph between the
subjects' cortical reconstruction and an inflated cortex representation. This
inflated view, in which gyri and sulci are viewed on a smooth surface, allows
better visualization of electrodes buried within the sulcus while staying true
to the underlying cortical architecture.
","['Markus Adamek', 'Alexander P Rockhill', 'Peter Brunner', 'Dora Hermes']"
http://arxiv.org/abs/2409.11751v1,Neurotechnology,2024-09-18T07:09:59Z,2024-09-18T07:09:59Z,"Accelerated Algorithms for Source Orientation Detection (AORI) and
  Spatiotemporal LCMV (ALCMV) Beamforming in EEG Source Localization","  This paper illustrates the development of two efficient source localization
algorithms for electroencephalography (EEG) data, aimed at enhancing real-time
brain signal reconstruction while addressing the computational challenges of
traditional methods. Accurate EEG source localization is crucial for
applications in cognitive neuroscience, neurorehabilitation, and brain-computer
interfaces (BCIs). To make significant progress toward precise source
orientation detection and improved signal reconstruction, we introduce the
Accelerated Linear Constrained Minimum Variance (ALCMV) beamforming toolbox and
the Accelerated Brain Source Orientation Detection (AORI) toolbox. The ALCMV
algorithm speeds up EEG source reconstruction by utilizing recursive covariance
matrix calculations, while AORI simplifies source orientation detection from
three dimensions to one, reducing computational load by 66% compared to
conventional methods. Using both simulated and real EEG data, we demonstrate
that these algorithms maintain high accuracy, with orientation errors below
0.2% and signal reconstruction accuracy within 2%. These findings suggest that
the proposed toolboxes represent a substantial advancement in the efficiency
and speed of EEG source localization, making them well-suited for real-time
neurotechnological applications.
","['Ava Yektaeian Vaziri', 'Bahador Makkiabadi']"
http://arxiv.org/abs/2505.20509v1,Neurotechnology,2025-05-26T20:20:46Z,2025-05-26T20:20:46Z,"OpenNIRScap: An Open-Source, Low-Cost Wearable Near-Infrared
  Spectroscopy-based Brain Interfacing Cap","  Functional Near-Infrared Spectroscopy (fNIRS) is a non-invasive, real-time
method for monitoring brain activity by measuring hemodynamic responses in the
cerebral cortex. However, existing systems are expensive, bulky, and limited to
clinical or research environments. This paper introduces OpenNIRScap, an
open-source, low-cost, and wearable fNIRS system designed to make real-time
brain monitoring more accessible in everyday environments. The device features
24 custom-designed sensor boards with dual-wavelength light emitters and
photodiode detectors, a central electrical control unit (ECU) with analog
multiplexing, and a real-time data processing pipeline. Bench validation and
pilot tests on volunteers have confirmed the ability of the system to capture
cognitively evoked hemodynamic responses, supporting its potential as an
affordable tool for cognitive monitoring and portable neurotechnology
applications. The hardware, software, and graphical user interface have all
been open-sourced and made publicly available at the following link:
https://github.com/tonykim07/fNIRS.
","['Tony Kim', 'Haotian Liu', 'Chiung-Ting Huang', 'Ingrid Wu', 'Xilin Liu']"
http://arxiv.org/abs/2505.24790v1,Neurotechnology,2025-05-30T16:52:44Z,2025-05-30T16:52:44Z,"Towards model-based design of causal manipulations of brain circuits
  with high spatiotemporal precision","  Recent advancements in neurotechnology enable precise spatiotemporal patterns
of microstimulations with single-cell resolution. The choice of perturbation
sites must satisfy two key criteria: efficacy in evoking significant responses
and selectivity for the desired target effects. This choice is currently based
on laborious trial-and-error procedures, unfeasible for sequences of multi-site
stimulations. Efficient methods to design complex perturbation patterns are
urgently needed. Can we design a spatiotemporal pattern of stimulation to steer
neural activity and behavior towards a desired target? We outline a method for
achieving this goal in two steps. First, we identify the most effective
perturbation sites, or hubs, only based on short observations of spontaneous
neural activity. Second, we provide an efficient method to design multi-site
stimulation patterns by combining approaches from nonlinear dynamical systems,
control theory and data-driven methods. We demonstrate the feasibility of our
approach using multi-site stimulation patterns in recurrent network models.
","['Anandita De', 'Roozbeh Kiani', 'Luca Mazzucato']"
http://arxiv.org/abs/2504.15291v1,Reusable launch vehicle,2025-04-08T22:15:13Z,2025-04-08T22:15:13Z,"Greenhouse Gas (GHG) Emissions Poised to Rocket: Modeling the
  Environmental Impact of LEO Satellite Constellations","  The proliferation of satellite megaconstellations in low Earth orbit (LEO)
represents a significant advancement in global broadband connectivity. However,
we urgently need to understand the potential environmental impacts,
particularly greenhouse gas (GHG) emissions associated with these
constellations. This study addresses a critical gap in modeling current and
future GHG emissions by developing a comprehensive open-source life cycle
assessment (LCA) methodology, applied to 10 launch vehicles and 15
megaconstellations. Our analysis reveals that the production of launch vehicles
and propellant combustion during launch events contribute most significantly to
overall GHG emissions, accounting for 72.6% of life cycle emissions. Among the
rockets analyzed, reusable vehicles like Falcon-9 and Starship demonstrate
95.4% lower production emissions compared to non-reusable alternatives,
highlighting the environmental benefits of reusability in space technology. The
findings underscore the importance of launch vehicle and satellite design
choices to minimize potential environmental impacts. The Open-source Rocket and
Constellation Lifecycle Emissions (ORACLE) repository is freely available and
aims to facilitate further research in this field. This study provides a
critical baseline for policymakers and industry stakeholders to develop
strategies for reducing the carbon footprint of the space industry, especially
satellite megaconstellations.
","['Rushil Kukreja', 'Edward J. Oughton', 'Richard Linares']"
http://arxiv.org/abs/2107.13513v2,Reusable launch vehicle,2021-04-19T00:15:27Z,2021-12-21T07:53:19Z,Feasibility Study For Multiply Reusable Space Launch System,"  A novel concept of orbital launch system in which all stages are reusable is
presented. The first two stages called Midpoint Delivery System (MPDS) deliver
the next stages to a midpoint. A midpoint is defined by an altitude of 100 $km$
to 120 $km$ and horizontal velocity of 2.8 $km/s$ to 3.2 $km/s$. MPDS stages
decelerate in the atmosphere and perform vertical landing on barges. These
stages can be reused daily for many years. The payload is delivered from the
midpoint to a 400 $km$ Low Earth Orbit by one or two stage rocket called
Midpoint to Orbit Delivery System (MPTO). All of MPTO engines are delivered to
LEO. These engines do not return to Earth themselves. They are returned to
Earth in packs of 50 to 100 by a Reentry Vehicle. Overall, the fully and
multiply reusable launch system should deliver payload to LEO for \$300 to
\$400 per $kg$
",['Mikhail Shubov']
http://arxiv.org/abs/2009.01664v1,Reusable launch vehicle,2020-09-03T13:48:54Z,2020-09-03T13:48:54Z,"Multidisciplinary Design Optimization of Reusable Launch Vehicles for
  Different Propellants and Objectives","  Identifying the optimal design of a new launch vehicle is most important
since design decisions made in the early development phase limit the vehicles'
later performance and determines the associated costs. Reusing the first stage
via retro-propulsive landing increases the complexity even more. Therefore, we
develop an optimization framework for partially reusable launch vehicles, which
enables multidisciplinary design studies. The framework contains suitable mass
estimates of all essential subsystems and a routine to calculate the needed
propellant for the ascent and landing maneuvers. For design optimization, the
framework can be coupled with a genetic algorithm. The overall goal is to
reveal the implications of different propellant combinations and objective
functions on the launcher's optimal design for various mission scenarios. The
results show that the optimization objective influences the most suitable
propellant choice and the overall launcher design, concerning staging, weight,
size, and rocket engine parameters. In terms of gross lift-off weight, liquid
hydrogen seems to be favorable. When optimizing for a minimum structural mass
or an expandable structural mass, hydrocarbon-based solutions show better
results. Finally, launch vehicles using a hydrocarbon fuel in the first stage
and liquid hydrogen in the upper stage are an appealing alternative, combining
both fuels' benefits.
","['Kai Dresia', 'Simon Jentzsch', 'Günther Waxenegger-Wilfing', 'Robson Hahn', 'Jan Deeken', 'Michael Oschwald', 'Fabio Mota']"
http://arxiv.org/abs/2405.01264v1,Reusable launch vehicle,2024-05-02T13:13:35Z,2024-05-02T13:13:35Z,"Model Predictive Guidance for Fuel-Optimal Landing of Reusable Launch
  Vehicles","  This paper introduces a landing guidance strategy for reusable launch
vehicles (RLVs) using a model predictive approach based on sequential convex
programming (SCP). The proposed approach devises two distinct optimal control
problems (OCPs): planning a fuel-optimal landing trajectory that accommodates
practical path constraints specific to RLVs, and determining real-time optimal
tracking commands. This dual optimization strategy allows for reduced
computational load through adjustable prediction horizon lengths in the
tracking task, achieving near closed-loop performance. Enhancements in model
fidelity for the tracking task are achieved through an alternative rotational
dynamics representation, enabling a more stable numerical solution of the OCP
and accounting for vehicle transient dynamics. Furthermore, modifications of
aerodynamic force in both planning and tracking phases are proposed, tailored
for thrust-vector-controlled RLVs, to reduce the fidelity gap without adding
computational complexity. Extensive 6-DOF simulation experiments validate the
effectiveness and improved guidance performance of the proposed algorithm.
","['Ki-Wook Jung', 'Sang-Don Lee', 'Cheol-Goo Jung', 'Chang-Hun Lee']"
http://arxiv.org/abs/2406.04185v1,Reusable launch vehicle,2024-06-06T15:41:12Z,2024-06-06T15:41:12Z,Numerical Optimization Study of a Constrained Hypersonic Reentry Vehicle,"  The trajectory optimization of the atmospheric entry of a reusable launch
vehicle is studied. The objective is to maximize the crossrange of the vehicle
subject to two control-inequality path constraints, two state-inequality path
constraints, and one mixed state-and-control inequality path constraint. In
order to determine the complex switching structure in the activity of the path
constraints, a recently developed method for solving state-path constrained
optimal control problems is used. This recently developed method is designed to
algorithmically locate the points of activation and deactivation in the path
constraints and partition the domain of the independent variable into
subdomains based on these activation and deactivation points. Additionally, in
a domain where a state-inequality path constraint is found to be active, the
method algorithmically determines and enforces the additional necessary
conditions that apply on the constrained arc. A multiple-domain formulation of
Legendre-Gauss-Radau direct collocation is then employed to transcribe the
optimal control problem into a large sparse nonlinear programming problem. Two
studies are performed which analyze a variety of problem formulations of the
hypersonic reusable launch vehicle. Key features of the constrained
trajectories are presented, and the method used is shown to obtain highly
accurate solutions with minimal user intervention.
","['Cale A. Byczkowski', 'Anil V. Rao']"
http://arxiv.org/abs/2503.11862v1,Reusable launch vehicle,2025-03-14T20:43:58Z,2025-03-14T20:43:58Z,"Ignition Point Reachability for Aerodynamically-Controlled Reusable
  Launch Vehicles","  We describe a successive convex programming (Sequential Convex Programming
(SCP)) based approach for estimate the set of points where a 5-degree of
freedom (5-DoF) reusable launch vehicle (RLV) returning to a landing site can
transition from aerodynamic to propulsive descent. Determining the set of
feasible ignition points that a RLV can use and then safely land is important
for mission planning and range safety. However, past trajectory optimization
approaches for RLVs consider substantially simplified versions of the vehicle
dynamics. Furthermore, prior reachability analysis methods either do not extend
to the full constraint set needed for an RLV or are too beset by the curse of
dimensionality to handle the full 5-DoF dynamics. To solve this problem, we
describe an algorithm that approximates the projection of a high dimensional
reachable set onto a low dimensional space. Instead of computing all parts of
the reachable space, we only calculate reachability in the projected space of
interest by using repeated trajectory optimization to sample the reachable
polytope in the reduced space. The optimization can take into account initial
and terminal constraints as well as state and control constraints. We show that
our algorithm is able to compute the projection of a reachable set into a low
dimensional space by calculating the feasible ignition points for a two-phase
aerodynamic/propulsive RLV landing trajectory, while also demonstrating the
aerodynamic divert enabled by our body and fin actuator model.
","['Benjamin Chung', 'Kazuya Echigo', 'Behçet Açıkmeşe']"
http://arxiv.org/abs/1409.1036v2,Reusable launch vehicle,2014-09-03T11:14:38Z,2015-02-20T08:26:39Z,EMMI - Electric Solar Wind Sail Facilitated Manned Mars Initiative,"  The novel propellantless electric solar wind sail concept promises efficient
low thrust transportation in the Solar System outside Earth's magnetosphere.
Combined with asteroid mining to provide water and synthetic cryogenic rocket
fuel in orbits of Earth and Mars, possibilities for affordable continuous
manned presence on Mars open up. Orbital fuel and water enable reusable
bidirectional Earth-Mars vehicles for continuous manned presence on Mars and
allow smaller fuel fraction of spacecraft than what is achievable by
traditional means. Water can also be used as radiation shielding of the manned
compartment, thus reducing the launch mass further. In addition, the presence
of fuel in the orbit of Mars provides the option for an all-propulsive landing,
thus potentially eliminating issues of heavy heat shields and augmenting the
capability of pinpoint landing. With this E-sail enabled scheme, the recurrent
cost of continuous bidirectional traffic between Earth and Mars might
ultimately approach the recurrent cost of running the International Space
Station, ISS.
","['Pekka Janhunen', 'Sini Merikallio', 'Mark Paton']"
http://arxiv.org/abs/1606.02387v1,Reusable launch vehicle,2016-06-08T03:42:41Z,2016-06-08T03:42:41Z,"Angle-of-Attack Modulation in Trajectory Tracking for a Reusable Launch
  Vehicle","  This paper deals with the problem of angle-of-attack modulation with the aim
of enhancing transient performance of entry guidance during bank reversals,
while compensating adverse effects of fast time-varying transient disturbances.
An extended single-input/single-output system is developed in the velocity
domain by means of a dynamic extension technique, and explicitly captures the
trajectory dynamics of angle-of-attack modulation. A normal form for this
extended system is derived for the sake of employing a feedback linearization
controller. Further, the control characteristics of angle-of-attack modulation
is found to be a non-minimum phase behavior under two common conditions in a
near- equilibrium glide flight. Therefore, the issue of angle-of-attack
modulation is formulated as robust output stabilization of the non-minimum
phase system. A disturbance observer-based feedback linearization technique is
used to design a robustly dynamical output-feedback controller for
angle-of-attack modulation, and an internal-state feedback controller for
bank-angle modulation is used to stabilize the unstable internal dynamics.
Numerical simulations are conducted to demonstrate that the performance of the
proposed method of angle-of-attack modulation is enhanced compared to the
existing shuttle method.
","['Ran Zhang', 'Huifeng Li', 'Rui Zhang']"
http://arxiv.org/abs/2310.05994v1,Reusable launch vehicle,2023-10-09T00:41:01Z,2023-10-09T00:41:01Z,Launch Vehicle High-Energy Performance Dataset,"  The choice of the launch vehicle is an important consideration during the
preliminary planning of interplanetary missions. The launch vehicle must be
highly reliable, capable of imparting sufficient energy to the spacecraft to
inject it on to an Earth-escape trajectory, and must fit within the cost
constraints of the mission. Over the recent past, the most commonly used
launchers for interplanetary missions include the Atlas V401, Atlas V551, Delta
IVH, and Falcon Heavy expendable version. The NASA Launch Vehicle Performance
website maintains a tool to help mission planners evaluate various launch
vehicles during mission studies. However, there is no comprehensive dataset
which can be used to quickly compare the launch performance and launch cost of
various options. The present study compiles a dataset of the high energy
performance of existing and planned launchers from open-source data and
performs a quantitative comparison of the launch performance and the launch
cost per kg. The Falcon Heavy expendable offers the lowest cost-per-kg for
high-energy launches, with only $0.075M per kg. The Vulcan Centaur offers
comparable performance to the Falcon Heavy. The results indicate Falcon Heavy
Expendable and the Vulcan Centaur will be the likely choice for several future
missions.
",['Athul Pradeepkumar Girija']
