id,technology,published,updated,title,summary,authors
http://arxiv.org/abs/2405.05643v1,Cancer vaccine,2024-05-09T09:30:54Z,2024-05-09T09:30:54Z,"Cancer mortality projection: disparities, COVID-19, and late diagnosis
  impact","  This paper investigates projection of two major causes of cancer mortality,
breast cancer and lung cancer, by using a Bayesian modelling framework. We
investigate patterns in 2001-2018 (as baseline) in cause-specific cancer
mortality and project these by year of death and various risk factors: age,
gender, regions of England, income deprivation quintile, average
age-at-diagnosis, and non-smoker prevalence rates. We then assess excess cancer
mortality during the COVID-19 pandemic years, and we examine the impact of
diagnosis delays on lung cancer mortality across various scenarios. Our
findings indicate that socio-economic disparities in lung cancer mortality will
persist in the future. Additionally, we observe slight variations in breast
cancer mortality across different regions up to 2036. Furthermore, marginal
increases in excess deaths from lung and breast cancer are estimated in
specific regions of England throughout the pandemic year (2020-2022),
contrasting with the national trend. However, the excess lung cancer deaths
markedly differ by age, region and deprivation as a result of delays in cancer
diagnosis. Specifically, we find a notably higher number of excess deaths in
the northern regions of England compared to the southern regions, as well as
among individuals living in the most deprived areas compared to those in the
least deprived areas.
","['A. Arik', 'A. J. G. Cairns', 'G. Streftaris']"
http://arxiv.org/abs/2407.19330v1,Cancer vaccine,2024-07-27T19:53:41Z,2024-07-27T19:53:41Z,"Mapping Cancer Stem Cell Markers Distribution:A Hypergraph Analysis
  Across Organs","  This study presents an interdisciplinary approach to analyse the distribution
of cancer stem cell markers (CSCMs) across various cancer-affected organs using
hypergraphs. Cancer stem cells (CSCs) play a crucial role in cancer initiation,
progression, and metastasis. By employing hypergraphs, we model the
relationships between CSCM locations and cancerous organs, providing a
comprehensive representation of these interactions. Initially, we utilised an
unweighted incidence matrix and its Markov transition matrices to gain a
dynamic perspective on CSCM distributions. This method allows us to observe how
these markers spread and influence cancer progression in a dynamical context.
By calculating mutual information for each node and hyperedge, our analysis
uncovers complex interaction patterns between CSCMs and organs, highlighting
the critical roles of certain markers in cancer progression and metastasis. Our
approach offers a detailed representation of cancer stem cell networks,
enhancing our understanding of the mechanisms driving cancer heterogeneity and
metastasis. By integrating hypergraph theory with cancer biology, this study
provides valuable insights for developing targeted cancer therapies.
","['David H. Margarit', 'Gustavo Paccosi', 'Marcela V. Reale', 'Lilia M. Romanelli']"
http://arxiv.org/abs/1112.1510v2,Cancer vaccine,2011-12-07T10:11:20Z,2012-10-11T06:46:23Z,"An approach for the identification of targets specific to bone
  metastasis using cancer genes interactome and gene ontology analysis","  Metastasis is one of the most enigmatic aspects of cancer pathogenesis and is
a major cause of cancer-associated mortality. Secondary bone cancer (SBC) is a
complex disease caused by metastasis of tumor cells from their primary site and
is characterized by intricate interplay of molecular interactions.
Identification of targets for multifactorial diseases such as SBC, the most
frequent complication of breast and prostate cancers, is a challenge. Towards
achieving our aim of identification of targets specific to SBC, we constructed
a 'Cancer Genes Network', a representative protein interactome of cancer genes.
Using graph theoretical methods, we obtained a set of key genes that are
relevant for generic mechanisms of cancers and have a role in biological
essentiality. We also compiled a curated dataset of 391 SBC genes from
published literature which serves as a basis of ontological correlates of
secondary bone cancer. Building on these results, we implement a strategy based
on generic cancer genes, SBC genes and gene ontology enrichment method, to
obtain a set of targets that are specific to bone metastasis. Through this
study, we present an approach for probing one of the major complications in
cancers, namely, metastasis. The results on genes that play generic roles in
cancer phenotype, obtained by network analysis of 'Cancer Genes Network', have
broader implications in understanding the role of molecular regulators in
mechanisms of cancers. Specifically, our study provides a set of potential
targets that are of ontological and regulatory relevance to secondary bone
cancer.
","['Shikha Vashisht', 'Ganesh Bagler']"
http://arxiv.org/abs/2110.12057v1,Cancer vaccine,2021-10-21T05:32:36Z,2021-10-21T05:32:36Z,"Predictive factors associated with survival rate of cervical cancer
  patients in Brunei Darussalam","  Introduction: Cervical cancer is the third most prevalent cancer among women
in Brunei Darussalam. This study aims to report the overall survival rates and
associated factors of patients diagnosed with malignant cervical cancer in
Brunei Darussalam. Methods: A retrospective study of patients diagnosed with
cervical cancer from 2007 to 2017 in Brunei Darussalam. The data were obtained
from the population-based cancer registry in Brunei Darussalam. Kaplan- Meier
survival analysis was used to estimate the overall survival rates at 1-, 3- and
5-year intervals while the log-rank test was used to assess differences in
survival between groups. Cox Proportional Hazard (PH) regression analysis was
used to examine the association of demographic and clinical factors on the
survival of cervical cancer patients. Results: A total of 329 registered
malignant cervical cancer cases were analyzed. The mean age at diagnosis of
patients with cervical cancer was 46.7 years. There were 28.6% deaths and the
overall survival rates at 1, 3 and 5 years were 85.4%, 72.6% and 68.6%
respectively. Age at diagnosis, cancer stage and histology types were
significant predictive factors for overall survival of the patients diagnosed
with cervical cancers when analysed on both log rank tests and Cox PH model.
Conclusion: Age at diagnosis, cancer stage and histology types were
significantly associated with the overall survival rates of cervical cancer
patients in Brunei Darussalam. Early detection and management of cervical
cancer at early stages should be prioritized to improve the survival rate and
quality of cancer care.
","['Fadhliah Madli', 'Elvynna Leong', 'Sok King Ong', 'Edwin Lim', 'Khairul Amilin Tengah']"
http://arxiv.org/abs/2308.02528v1,Cancer vaccine,2023-07-31T16:28:42Z,2023-07-31T16:28:42Z,A comprehensive review of deep learning in lung cancer,"  To provide the reader with a historical perspective on cancer classification
approaches, we first discuss the fundamentals of the area of cancer diagnosis
in this article, including the processes of cancer diagnosis and the standard
classification methods employed by clinicians. Current methods for cancer
diagnosis are deemed ineffective, calling for new and more intelligent
approaches.
",['Farzane Tajidini']
http://arxiv.org/abs/1711.09015v1,Cancer vaccine,2017-11-24T15:18:52Z,2017-11-24T15:18:52Z,"The cellular ROS-scavenging function, a key factor determining the
  specific vulnerability of cancer cells to cold atmospheric plasma in vitro","  Cold atmospheric plasma (CAP) has shown its promising application in cancer
treatment both in vitro and in vivo. However, the anti-cancer mechanism is
still largely unknown. CAP may kill cancer cells via triggering the rise of
intracellular ROS, DNA damage, mitochondrial damage, or cellular membrane
damage. While, the specific vulnerability of cancer cells to CAP has been
observed, the underlying mechanism of such cell-based specific vulnerability to
CAP is completely unknown. Here, through the comparison of CAP treatment and
H2O2 treatment on 10 different cancer cell lines in vitro, we observed that the
H2O2 consumption speed by cancer cells was strongly correlated to the
cytotoxicity of CAP treatment on cancer cells. Cancer cells that clear
extracellular H2O2 more quickly are more resistant to the cytotoxicity of CAP
treatment. This finding strongly indicates that the anti-oxidant system in
cancer cells play a key role in the specific vulnerability of cancer cells to
CAP treatment in vitro.
","['Dayun Yan', 'Jonathan H. Sherman', 'Jerome Canady', 'Barry Trink', 'Michael Keidar']"
http://arxiv.org/abs/1812.09203v1,Cancer vaccine,2018-12-21T15:42:00Z,2018-12-21T15:42:00Z,Pan-Cancer Epigenetic Biomarker Selection from Blood Samples Using SAS,"  A key focus in current cancer research is the discovery of cancer biomarkers
that allow earlier detection with high accuracy and lower costs for both
patients and hospitals. Blood samples have long been used as a health status
indicator, but DNA methylation signatures in blood have not been fully
appreciated in cancer research. Historically, analysis of cancer has been
conducted directly with the patient's tumor or related tissues. Such analyses
allow physicians to diagnose a patient's health and cancer status; however,
physicians must observe certain symptoms that prompt them to use biopsies or
imaging to verify the diagnosis. This is a post-hoc approach. Our study will
focus on epigenetic information for cancer detection, specifically information
about DNA methylation in human peripheral blood samples in cancer discordant
monozygotic twin-pairs. This information might be able to help us detect cancer
much earlier, before the first symptom appears. Several other types of
epigenetic data can also be used, but here we demonstrate the potential of
blood DNA methylation data as a biomarker for pan-cancer using SAS 9.3 and SAS
EM. We report that 55 methylation CpG sites measurable in blood samples can be
used as biomarkers for early cancer detection and classification.
","['Xi Chen', 'Jin Xie', 'Qingcong Yuan']"
http://arxiv.org/abs/1912.12379v1,Cancer vaccine,2019-12-28T01:07:36Z,2019-12-28T01:07:36Z,"A Common Gene Expression Signature Analysis Method for Multiple Types of
  Cancer","  Mining gene expression profiles has proven valuable for identifying
signatures serving as surrogates of cancer phenotypes. However, the
similarities of such signatures across different cancer types have not been
strong enough to conclude that they represent a universal biological mechanism
shared among multiple cancer types. Here we describe a network-based approach
that explores gene-to-gene connections in multiple cancer datasets while
maximizing the overall association of the subnetwork with clinical outcomes.
With the dataset of The Cancer Genome Atlas (TCGA), we studied the
characteristics of common gene expression of three types of cancers: Rectum
adenocarcinoma (READ), Breast invasive carcinoma (BRCA) and Colon
adenocarcinoma (COAD). By analyzing several pairs of highly correlated genes
after filtering and clustering work, we found that the co-expressed genes
across multiple types of cancers point to particular biological mechanisms
related to cancer cell progression , suggesting that they represent important
attributes of cancer in need of being elucidated for potential applications in
diagnostic, prognostic and therapeutic products applicable to multiple cancer
types.
","['Yingcheng Sun', 'Xiangru Liang', 'Kenneth Loparo']"
http://arxiv.org/abs/2301.11126v1,Cancer vaccine,2023-01-24T18:06:52Z,2023-01-24T18:06:52Z,Three facets of mathematical cancer biology research,"  Cancer, as the uncontrollable cell growth, is related to many branches of
biology. In this review, we will discuss three mathematical approaches for
studying cancer biology: population dynamics, gene regulation, and
developmental biology. If we understand all biochemical mechanisms of cancer
cells, we can directly calculate how the cancer cell population behaves.
Inversely, just from the cell count data, we can use population dynamics to
infer the mechanisms. Cancer cells emerge from certain genetic mutations, which
affect the expression of other genes through gene regulation. Therefore,
knowledge of gene regulation can help with cancer prevention and treatment.
Developmental biology studies acquisition and maintenance of normal cellular
function, which is inspiring to cancer biology in the opposite direction.
Besides, cancer cells implanted into an embryo can differentiate into normal
tissues, which provides a possible approach of curing cancer. This review
illustrates the role of mathematics in these three fields: what mathematical
models are used, what data analysis tools are applied, and what mathematical
theorems need to be proved. We hope that applied mathematicians and even pure
mathematicians can find meaningful mathematical problems related to cancer
biology.
",['Yue Wang']
http://arxiv.org/abs/2302.02456v2,Cancer vaccine,2023-02-05T18:50:12Z,2023-02-15T23:36:32Z,Deep Learning Approach for Early Stage Lung Cancer Detection,"  Lung cancer is the leading cause of death among different types of cancers.
Every year, the lives lost due to lung cancer exceed those lost to pancreatic,
breast, and prostate cancer combined. The survival rate for lung cancer
patients is very low compared to other cancer patients due to late diagnostics.
Thus, early lung cancer diagnostics is crucial for patients to receive early
treatments, increasing the survival rate or even becoming cancer-free. This
paper proposed a deep-learning model for early lung cancer prediction and
diagnosis from Computed Tomography (CT) scans. The proposed mode achieves high
accuracy. In addition, it can be a beneficial tool to support radiologists'
decisions in predicting and detecting lung cancer and its stage.
","['Saleh Abunajm', 'Nelly Elsayed', 'Zag ElSayed', 'Murat Ozer']"
id,technology,published,updated,title,summary,authors
http://arxiv.org/abs/2412.11167v2,Cultured meat,2024-12-15T12:30:52Z,2025-02-16T12:21:29Z,Cultural Palette: Pluralising Culture Alignment via Multi-agent Palette,"  Large language models (LLMs) face challenges in aligning with diverse
cultural values despite their remarkable performance in generation, which stems
from inherent monocultural biases and difficulties in capturing nuanced
cultural semantics. Existing methods struggle to adapt to unkown culture after
fine-tuning. Inspired by cultural geography across five continents, we propose
Cultural Palette, a multi-agent framework that redefines cultural alignment as
an adaptive ""color-blending"" process for country-specific adaptation. Our
approach harnesses cultural geography across five continents (Africa, America,
Asia, Europe, Oceania) through three key steps: First, we synthesize the
Pentachromatic Cultural Palette Dataset using GPT-4o, refining
continental-level dialogues with Hofstede cultural dimensions to establish
foundational cultural representations. Second, five continent-level alignment
agents form specialized cultural communities that generate region-specific
draft responses. Third, a Meta Agent employs Cultural MoErges to dynamically
blend these cultural ""colors"" through attention-gated parameter merging, akin
to mixing pigments on a palette, resolving conflicts while preserving cultural
nuances to produce the final culturally-aligned response. Extensive experiments
across various countries demonstrate that Cultural Palette surpasses existing
baselines in cultural alignment.
","['Jiahao Yuan', 'Zixiang Di', 'Shangzixin Zhao', 'Usman Naseem']"
http://arxiv.org/abs/2410.12971v1,Cultured meat,2024-10-16T19:06:08Z,2024-10-16T19:06:08Z,Self-Pluralising Culture Alignment for Large Language Models,"  As large language models (LLMs) become increasingly accessible in many
countries, it is essential to align them to serve pluralistic human values
across cultures. However, pluralistic culture alignment in LLMs remain an open
problem. In this paper, we propose CultureSPA, a Self-Pluralising Culture
Alignment framework that allows LLMs to simultaneously align to pluralistic
cultures. The framework first generates questions on various culture topics,
then yields LLM outputs in response to these generated questions under both
culture-aware and culture-unaware settings. By comparing culture-aware/unaware
outputs, we are able to detect and collect culture-related instances. These
instances are employed to fine-tune LLMs to serve pluralistic cultures in
either a culture-joint or culture-specific way. Extensive experiments
demonstrate that CultureSPA significantly improves the alignment of LLMs to
diverse cultures without compromising general abilities. And further
improvements can be achieved if CultureSPA is combined with advanced prompt
engineering techniques. Comparisons between culture-joint and culture-specific
tuning strategies, along with variations in data quality and quantity,
illustrate the robustness of our method. We also explore the mechanisms
underlying CultureSPA and the relations between different cultures it reflects.
","['Shaoyang Xu', 'Yongqi Leng', 'Linhao Yu', 'Deyi Xiong']"
http://arxiv.org/abs/2310.06458v2,Cultured meat,2023-10-10T09:29:38Z,2024-09-02T02:26:18Z,"Cultural Compass: Predicting Transfer Learning Success in Offensive
  Language Detection with Cultural Features","  The increasing ubiquity of language technology necessitates a shift towards
considering cultural diversity in the machine learning realm, particularly for
subjective tasks that rely heavily on cultural nuances, such as Offensive
Language Detection (OLD). Current understanding underscores that these tasks
are substantially influenced by cultural values, however, a notable gap exists
in determining if cultural features can accurately predict the success of
cross-cultural transfer learning for such subjective tasks. Addressing this,
our study delves into the intersection of cultural features and transfer
learning effectiveness. The findings reveal that cultural value surveys indeed
possess a predictive power for cross-cultural transfer learning success in OLD
tasks and that it can be further improved using offensive word distance. Based
on these results, we advocate for the integration of cultural information into
datasets. Additionally, we recommend leveraging data sources rich in cultural
information, such as surveys, to enhance cultural adaptability. Our research
signifies a step forward in the quest for more inclusive, culturally sensitive
language technologies.
","['Li Zhou', 'Antonia Karamolegkou', 'Wenyu Chen', 'Daniel Hershcovich']"
http://arxiv.org/abs/2504.08820v1,Cultured meat,2025-04-09T13:40:13Z,2025-04-09T13:40:13Z,"CAReDiO: Cultural Alignment of LLM via Representativeness and
  Distinctiveness Guided Data Optimization","  As Large Language Models (LLMs) more deeply integrate into human life across
various regions, aligning them with pluralistic cultures is crucial for
improving user experience and mitigating cultural conflicts. Existing
approaches develop culturally aligned LLMs primarily through fine-tuning with
massive carefully curated culture-specific corpora. Nevertheless, inspired by
culture theories, we identify two key challenges faced by these datasets: (1)
Representativeness: These corpora fail to fully capture the target culture's
core characteristics with redundancy, causing computation waste; (2)
Distinctiveness: They struggle to distinguish the unique nuances of a given
culture from shared patterns across other relevant ones, hindering precise
cultural modeling. To handle these challenges, we introduce CAReDiO, a novel
cultural data construction framework. Specifically, CAReDiO utilizes powerful
LLMs to automatically generate cultural conversation data, where both the
queries and responses are further optimized by maximizing representativeness
and distinctiveness. Using CAReDiO, we construct a small yet effective dataset,
covering five cultures, and compare it with several recent cultural corpora.
Extensive experiments demonstrate that our method generates more effective data
and enables cultural alignment with as few as 100 training samples, enhancing
both performance and efficiency.
","['Jing Yao', 'Xiaoyuan Yi', 'Jindong Wang', 'Zhicheng Dou', 'Xing Xie']"
http://arxiv.org/abs/2007.02359v5,Cultured meat,2020-07-05T15:06:50Z,2022-09-15T20:00:11Z,"Cultures as networks of cultural traits: A unifying framework for
  measuring culture and cultural distances","  Making use of the information from the World Value Survey (WVS), and
operationalizing a definition of national culture that encompasses both the
relevance of specific cultural traits and the interdependence among them, this
paper proposes a methodology to reveal the latent structure of national culture
and to measure cultural distance between countries that takes into account both
the difference in cultural traits and the difference in the network structure
of national cultures. Exploiting the possibilities offered by copula graphical
models for discrete data, this paper infers the cultural networks of all the
countries included in the WVS (Wave 6) and proposes a novel unifying framework
to measure national culture and international cultural distances. The Jeffreys'
divergence between copula graphical models, taken as the measure of cultural
distance between countries, captures the orthogonality of the two components of
cultural distance: the one based on cultural traits and the one based on the
network structure among them. Moreover, the two components are shown to
correlate with different national and structural characteristics of cultural
networks, thus encompassing the different informational sets related to
national cultures.
","['Luca De Benedictis', 'Roberto Rondinelli', 'Veronica Vinciotti']"
http://arxiv.org/abs/2309.12342v2,Cultured meat,2023-08-25T14:50:13Z,2024-05-08T14:48:39Z,"Cultural Alignment in Large Language Models: An Explanatory Analysis
  Based on Hofstede's Cultural Dimensions","  The deployment of large language models (LLMs) raises concerns regarding
their cultural misalignment and potential ramifications on individuals and
societies with diverse cultural backgrounds. While the discourse has focused
mainly on political and social biases, our research proposes a Cultural
Alignment Test (Hoftede's CAT) to quantify cultural alignment using Hofstede's
cultural dimension framework, which offers an explanatory cross-cultural
comparison through the latent variable analysis. We apply our approach to
quantitatively evaluate LLMs, namely Llama 2, GPT-3.5, and GPT-4, against the
cultural dimensions of regions like the United States, China, and Arab
countries, using different prompting styles and exploring the effects of
language-specific fine-tuning on the models' behavioural tendencies and
cultural values. Our results quantify the cultural alignment of LLMs and reveal
the difference between LLMs in explanatory cultural dimensions. Our study
demonstrates that while all LLMs struggle to grasp cultural values, GPT-4 shows
a unique capability to adapt to cultural nuances, particularly in Chinese
settings. However, it faces challenges with American and Arab cultures. The
research also highlights that fine-tuning LLama 2 models with different
languages changes their responses to cultural questions, emphasizing the need
for culturally diverse development in AI for worldwide acceptance and ethical
use. For more details or to contribute to this research, visit our GitHub page
https://github.com/reemim/Hofstedes_CAT/
","['Reem I. Masoud', 'Ziquan Liu', 'Martin Ferianc', 'Philip Treleaven', 'Miguel Rodrigues']"
http://arxiv.org/abs/1805.09635v1,Cultured meat,2018-05-24T12:40:47Z,2018-05-24T12:40:47Z,When Cultures Meet: Modelling Cross-Cultural Knowledge Spaces,"  Cross cultural research projects are becoming a norm in our global world.
More and more projects are being executed using teams from eastern and western
cultures. Cultural competence might help project managers to achieve project
goals and avoid potential risks in cross cultural project environments and
would also support them to promote creativity and motivation through flexible
leadership. In our paper we introduce an idea for constructing an information
system, a cross cultural knowledge space, which could support cross cultural
communication, collaborative learning experiences and time based project
management functions. The case cultures in our project are Finnish and
Japanese. The system can be used both in virtual and in physical spaces for
example to clarify cultural business etiquette. The core of our system design
will be based on cross cultural ontology, and the system implementation on XML
technologies. Our approach is a practical, step by step example of constructive
research. In our paper we shortly describe Hofstede's dimensions for assessing
cultures as one example of a larger framework for our study. We also discuss
the concept of time in cultural context.
",['Anneli Heimbürger']
http://arxiv.org/abs/2211.07460v1,Cultured meat,2022-11-14T15:42:27Z,2022-11-14T15:42:27Z,"An Analytics of Culture: Modeling Subjectivity, Scalability,
  Contextuality, and Temporality","  There is a bidirectional relationship between culture and AI; AI models are
increasingly used to analyse culture, thereby shaping our understanding of
culture. On the other hand, the models are trained on collections of cultural
artifacts thereby implicitly, and not always correctly, encoding expressions of
culture. This creates a tension that both limits the use of AI for analysing
culture and leads to problems in AI with respect to cultural complex issues
such as bias.
  One approach to overcome this tension is to more extensively take into
account the intricacies and complexities of culture. We structure our
discussion using four concepts that guide humanistic inquiry into culture:
subjectivity, scalability, contextuality, and temporality. We focus on these
concepts because they have not yet been sufficiently represented in AI
research. We believe that possible implementations of these aspects into AI
research leads to AI that better captures the complexities of culture. In what
follows, we briefly describe these four concepts and their absence in AI
research. For each concept, we define possible research challenges.
","['Nanne van Noord', 'Melvin Wevers', 'Tobias Blanke', 'Julia Noordegraaf', 'Marcel Worring']"
http://arxiv.org/abs/2310.01929v3,Cultured meat,2023-10-03T10:13:36Z,2024-08-13T08:11:49Z,"Navigating Cultural Chasms: Exploring and Unlocking the Cultural POV of
  Text-To-Image Models","  Text-To-Image (TTI) models, such as DALL-E and StableDiffusion, have
demonstrated remarkable prompt-based image generation capabilities.
Multilingual encoders may have a substantial impact on the cultural agency of
these models, as language is a conduit of culture. In this study, we explore
the cultural perception embedded in TTI models by characterizing culture across
three hierarchical tiers: cultural dimensions, cultural domains, and cultural
concepts. Based on this ontology, we derive prompt templates to unlock the
cultural knowledge in TTI models, and propose a comprehensive suite of
evaluation techniques, including intrinsic evaluations using the CLIP space,
extrinsic evaluations with a Visual-Question-Answer (VQA) model and human
assessments, to evaluate the cultural content of TTI-generated images. To
bolster our research, we introduce the CulText2I dataset, derived from six
diverse TTI models and spanning ten languages. Our experiments provide insights
regarding Do, What, Which and How research questions about the nature of
cultural encoding in TTI models, paving the way for cross-cultural applications
of these models.
","['Mor Ventura', 'Eyal Ben-David', 'Anna Korhonen', 'Roi Reichart']"
http://arxiv.org/abs/2406.14504v2,Cultured meat,2024-06-20T17:06:58Z,2024-10-14T15:39:36Z,Translating Across Cultures: LLMs for Intralingual Cultural Adaptation,"  LLMs are increasingly being deployed for multilingual applications and have
demonstrated impressive translation capabilities between several low and
high-resource languages. An aspect of translation that often gets overlooked is
that of cultural adaptation, or modifying source culture references to suit the
target culture. While specialized translation models still outperform LLMs on
the machine translation task when viewed from the lens of correctness, they are
not sensitive to cultural differences often requiring manual correction. LLMs
on the other hand have a rich reservoir of cultural knowledge embedded within
its parameters that can be potentially exploited for such applications. In this
paper, we define the task of cultural adaptation and create an evaluation
framework to evaluate the performance of modern LLMs for cultural adaptation
and analyze their cross-cultural knowledge while connecting related concepts
across different cultures. We also analyze possible issues with automatic
adaptation. We hope that this task will offer more insight into the cultural
understanding of LLMs and their creativity in cross-cultural scenarios.
","['Pushpdeep Singh', 'Mayur Patidar', 'Lovekesh Vig']"
http://arxiv.org/abs/1002.1196v1,Cultured meat,2010-02-05T11:02:02Z,2010-02-05T11:02:02Z,Cultural commons and cultural evolution,"  Culture evolves following a process that is akin to biological evolution,
although with some significant differences. At the same time culture has often
a collective good value for human groups. This paper studies culture in an
evolutionary perspective, with a focus on the implications of group definition
for the coexistence of different cultures. A model of cultural evolution is
presented where agents interacts in an artificial environment. The belonging to
a specific memetic group is a major factor allowing agents to exploit different
environmental niches with, as a result, the coexistence of different cultures
in the same environment.
",['Giangiacomo Bravo']
http://arxiv.org/abs/1810.03605v1,Cultured meat,2018-10-08T08:47:46Z,2018-10-08T08:47:46Z,"Critical review of models, containing cultural levels beyond the
  organizational one","  The current article traces back the scientific interest to cultural levels
across the organization at the University of National and World Economy, and
especially in the series of Economic Alternatives - an official scientific
magazine, issued by this Institution. Further, a wider and critical review of
international achievements in this field is performed, revealing diverse
analysis perspectives with respect to cultural levels. Also, a useful model of
exploring and teaching the cultural levels beyond the organization is proposed.
  Keywords: globalization, national culture, organization culture, cultural
levels, cultural economics. JEL: M14, Z10.
",['Kiril Dimitrov']
http://arxiv.org/abs/2211.15271v2,Cultured meat,2022-11-28T12:54:34Z,2022-11-29T11:22:38Z,The Myth of Culturally Agnostic AI Models,"  The paper discusses the potential of large vision-language models as objects
of interest for empirical cultural studies. Focusing on the comparative
analysis of outputs from two popular text-to-image synthesis models, DALL-E 2
and Stable Diffusion, the paper tries to tackle the pros and cons of striving
towards culturally agnostic vs. culturally specific AI models. The paper
discusses several examples of memorization and bias in generated outputs which
showcase the trade-off between risk mitigation and cultural specificity, as
well as the overall impossibility of developing culturally agnostic models.
",['Eva Cetinic']
http://arxiv.org/abs/2311.14367v2,Cultured meat,2023-11-24T09:23:13Z,2023-12-21T11:38:28Z,"Joint modelling of national cultures accounting for within and
  between-country heterogeneity","  Cultural values vary significantly around the world. Despite a large
heterogeneity, similarities across national cultures are present. This paper
studies cross-country culture heterogeneity via the joint inference of
country-specific copula graphical models from world-wide survey data. To this
end, a random graph generative model of the cultural networks is introduced,
with a latent space and proximity measures that embed cultural relatedness
across countries. Within-country heterogeneity is also accounted for, via
parametric modelling of the marginal distributions of each cultural trait. All
together, the different components of the model are able to identify several
dimensions of culture.
","['Veronica Vinciotti', 'Luca De Benedictis', 'Ernst C. Wit']"
http://arxiv.org/abs/2409.07475v1,Cultured meat,2024-08-28T10:24:54Z,2024-08-28T10:24:54Z,"Cross-Cultural Communication in the Digital Age: An Analysis of Cultural
  Representation and Inclusivity in Emojis","  Emojis have become a universal language in the digital world, enabling users
to express emotions, ideas, and identities across diverse cultural contexts. As
emojis incorporate more cultural symbols and diverse representations, they play
a crucial role in cross-cultural communication. This research project aims to
analyze the representation of different cultures in emojis, investigate how
emojis facilitate cross-cultural communication and promote inclusivity, and
explore the impact of emojis on understanding and interpretation in different
cultural contexts.
","['Lingfeng Li', 'Xiangwen Zheng']"
http://arxiv.org/abs/2503.16520v1,Cultured meat,2025-03-17T01:23:57Z,2025-03-17T01:23:57Z,"Not All Personas Are Worth It: Culture-Reflective Persona Data
  Augmentation","  Incorporating personas into conversational AI models is crucial for achieving
authentic and engaging interactions. However, the cultural diversity and
adaptability of existing persona datasets is often overlooked, reducing their
efficacy in building culturally aware AI systems. To address this issue, we
propose a two-step pipeline for generating culture-specific personas and
introduce KoPersona, a dataset comprising 200,000 personas designed to capture
Korean cultural values, behaviors, and social nuances. A comprehensive
evaluation through various metrics validates the quality of KoPersona and its
relevance to Korean culture. This work not only contributes to persona-based
research, but also establishes a scalable approach for creating culturally
relevant personas adaptable to various languages and cultural contexts.
","['Ji-Eun Han', 'Yoonseok Heo']"
http://arxiv.org/abs/2405.15145v3,Cultured meat,2024-05-24T01:49:02Z,2024-11-21T10:52:29Z,"CulturePark: Boosting Cross-cultural Understanding in Large Language
  Models","  Cultural bias is pervasive in many large language models (LLMs), largely due
to the deficiency of data representative of different cultures. Typically,
cultural datasets and benchmarks are constructed either by extracting subsets
of existing datasets or by aggregating from platforms such as Wikipedia and
social media. However, these approaches are highly dependent on real-world data
and human annotations, making them costly and difficult to scale. Inspired by
cognitive theories on social communication, this paper introduces CulturePark,
an LLM-powered multi-agent communication framework for cultural data
collection. CulturePark simulates cross-cultural human communication with
LLM-based agents playing roles in different cultures. It generates high-quality
cross-cultural dialogues encapsulating human beliefs, norms, and customs. Using
CulturePark, we generated 41,000 cultural samples to fine-tune eight
culture-specific LLMs. We evaluated these models across three downstream tasks:
content moderation, cultural alignment, and cultural education. Results show
that for content moderation, our GPT-3.5-based models either match or
outperform GPT-4 on datasets. Regarding cultural alignment, our models surpass
GPT-4 on Hofstede's VSM 13 framework. Furthermore, for cultural education of
human participants, our models demonstrate superior outcomes in both learning
efficacy and user experience compared to GPT-4. CulturePark proves an important
step in addressing cultural bias and advancing the democratization of AI,
highlighting the critical role of culturally inclusive data in model training.
Code is released at https://github.com/Scarelette/CulturePark.
","['Cheng Li', 'Damien Teney', 'Linyi Yang', 'Qingsong Wen', 'Xing Xie', 'Jindong Wang']"
http://arxiv.org/abs/2408.05102v1,Cultured meat,2024-08-09T14:45:22Z,2024-08-09T14:45:22Z,How Well Do LLMs Identify Cultural Unity in Diversity?,"  Much work on the cultural awareness of large language models (LLMs) focuses
on the models' sensitivity to geo-cultural diversity. However, in addition to
cross-cultural differences, there also exists common ground across cultures.
For instance, a bridal veil in the United States plays a similar
cultural-relevant role as a honggaitou in China. In this study, we introduce a
benchmark dataset CUNIT for evaluating decoder-only LLMs in understanding the
cultural unity of concepts. Specifically, CUNIT consists of 1,425 evaluation
examples building upon 285 traditional cultural-specific concepts across 10
countries. Based on a systematic manual annotation of cultural-relevant
features per concept, we calculate the cultural association between any pair of
cross-cultural concepts. Built upon this dataset, we design a contrastive
matching task to evaluate the LLMs' capability to identify highly associated
cross-cultural concept pairs. We evaluate 3 strong LLMs, using 3 popular
prompting strategies, under the settings of either giving all extracted concept
features or no features at all on CUNIT Interestingly, we find that cultural
associations across countries regarding clothing concepts largely differ from
food. Our analysis shows that LLMs are still limited to capturing
cross-cultural associations between concepts compared to humans. Moreover,
geo-cultural proximity shows a weak influence on model performance in capturing
cross-cultural associations.
","['Jialin Li', 'Junli Wang', 'Junjie Hu', 'Ming Jiang']"
